unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
10352557,HY543592,2015-12-19 09:18:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176352.0,1900927.0,2015,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
10299351,HY488078,2015-11-03 08:00:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2015,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
10459434,HZ198458,2016-03-23 04:50:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2016,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
10513216,HZ254707,2016-05-07 05:40:00.000000 UTC,0000X E LAKE ST,0860,THEFT,RETAIL THEFT,OTHER,false,false,111,1,42,32,06,1176905.0,1901744.0,2016,2018-02-10 03:50:01.000000 UTC,41.885729587,-87.625821329,"(41.885729587, -87.625821329)"
10504222,HZ245026,2016-04-29 04:30:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176338.0,1901346.0,2016,2018-02-10 03:50:01.000000 UTC,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
9437346,HW581019,2013-12-22 08:19:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176352.0,1900927.0,2013,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
9399866,HW542713,2013-11-21 03:19:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2013,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
9388904,HW532324,2013-11-13 07:20:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2013,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
9285085,HW429259,2013-08-29 04:00:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2013,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
9274664,HW418991,2013-08-22 03:00:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176352.0,1900927.0,2013,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
9403191,HW546642,2013-11-06 05:30:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176352.0,1900927.0,2013,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
12705825,JF249631,2022-05-20 04:49:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,COMMERCIAL / BUSINESS OFFICE,false,false,111,1,42,32,06,1176352.0,1900927.0,2022,2023-01-03 03:40:27.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
12742087,JF294543,2022-06-23 08:00:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,42,32,06,1176338.0,1901346.0,2022,2023-01-03 03:40:27.000000 UTC,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
12755176,JF309554,2022-07-03 06:06:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,42,32,06,1176338.0,1901346.0,2022,2023-01-03 03:40:27.000000 UTC,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
12722001,JF269627,2022-06-04 10:17:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,42,32,06,1176338.0,1901346.0,2022,2023-01-03 03:40:27.000000 UTC,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
12988747,JG159773,2023-02-19 06:50:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176352.0,1900927.0,2023,2023-08-19 03:40:26.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
12855204,JF429499,2022-10-10 05:49:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2022,2023-01-03 03:40:27.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
12925072,JF512844,2022-12-16 12:00:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,42,32,06,1176352.0,1900918.0,2022,2023-01-03 03:40:27.000000 UTC,41.883475491,-87.627876969,"(41.883475491, -87.627876969)"
12952178,JG115789,2023-01-14 10:27:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2023,2023-08-19 03:40:26.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
11326247,JB278440,2018-05-24 04:15:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176352.0,1900918.0,2018,2018-05-31 03:57:28.000000 UTC,41.883475491,-87.627876969,"(41.883475491, -87.627876969)"
11239634,JB164043,2018-02-24 04:45:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2018,2018-05-04 03:51:04.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
11245322,JB171318,2018-03-02 04:28:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900918.0,2018,2018-05-04 03:51:04.000000 UTC,41.883475491,-87.627876969,"(41.883475491, -87.627876969)"
11255252,JB184758,2018-03-13 05:30:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,42,32,06,1176352.0,1900918.0,2018,2018-05-04 03:51:04.000000 UTC,41.883475491,-87.627876969,"(41.883475491, -87.627876969)"
11326145,JB278039,2018-05-25 11:50:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2018,2018-06-01 03:50:54.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
11332691,JB286757,2018-05-31 01:34:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2018,2018-06-07 03:54:58.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
11275072,JB205538,2018-03-30 04:40:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176352.0,1900927.0,2018,2018-05-04 03:51:04.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
11564941,JC114823,2019-01-12 06:26:00.000000 UTC,0000X E RANDOLPH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,42,32,06,1176582.0,1901291.0,2019,2019-01-23 11:26:56.000000 UTC,41.884493832,-87.627021129,"(41.884493832, -87.627021129)"
11423629,JB405782,2018-08-23 04:00:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176338.0,1901346.0,2018,2018-08-30 04:04:47.000000 UTC,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
11457969,JB450805,2018-09-25 06:25:00.000000 UTC,0000X E RANDOLPH ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176582.0,1901291.0,2018,2018-10-02 04:05:11.000000 UTC,41.884493832,-87.627021129,"(41.884493832, -87.627021129)"
8552154,HV227807,2012-04-04 12:30:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2012,2016-02-04 06:33:39.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
9521406,HX176047,2014-03-07 05:00:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2014,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
9678703,HX328600,2014-07-02 05:20:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900918.0,2014,2018-02-10 03:50:01.000000 UTC,41.883475491,-87.627876969,"(41.883475491, -87.627876969)"
9459942,HX113297,2014-01-13 05:30:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2014,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
10394760,HZ131078,2016-01-27 07:31:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2016,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
10486176,HZ225895,2016-04-14 03:00:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2016,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
10500213,HZ241464,2016-04-26 07:00:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2016,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
10490280,HZ231009,2016-04-18 02:15:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,111,1,42,32,06,1176352.0,1900918.0,2016,2018-02-10 03:50:01.000000 UTC,41.883475491,-87.627876969,"(41.883475491, -87.627876969)"
11805971,JC406517,2019-08-24 05:32:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,42,32,06,1176338.0,1901346.0,2019,2019-08-31 03:44:06.000000 UTC,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
11846151,JC454913,2019-09-30 07:48:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2019,2019-10-07 04:22:51.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
11846030,JC453993,2019-09-24 09:02:00.000000 UTC,0000X E RANDOLPH ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176582.0,1901291.0,2019,2019-10-03 04:01:46.000000 UTC,41.884493832,-87.627021129,"(41.884493832, -87.627021129)"
12008979,JD185608,2020-02-12 12:22:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,42,32,06,1176338.0,1901346.0,2020,2020-03-18 03:40:21.000000 UTC,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
9786298,HX435292,2014-09-19 06:36:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2014,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
9823832,HX473939,2014-10-19 03:25:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176352.0,1900927.0,2014,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
10744570,HZ505363,2016-11-06 06:13:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2016,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
10719696,HZ478377,2016-10-17 06:15:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2016,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
4884908,HM494681,2006-07-23 09:37:58.000000 UTC,001XX N FRANKLIN ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,false,false,111,1,42,32,06,1174297.0,1901591.0,2006,2018-02-28 03:56:25.000000 UTC,41.885368351,-87.635402906,"(41.885368351, -87.635402906)"
12969760,JG136884,2023-02-01 10:37:00.000000 UTC,001XX N WABASH AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,42,32,06,1176799.0,1900994.0,2023,2023-08-19 03:40:26.000000 UTC,41.883673944,-87.626233272,"(41.883673944, -87.626233272)"
13030704,JG209989,2023-04-03 05:49:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2023,2023-08-19 03:40:26.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
13114859,JG310479,2023-06-21 08:22:00.000000 UTC,0000X E LAKE ST,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,false,false,111,1,42,32,06,1176905.0,1901744.0,2023,2023-08-19 03:40:26.000000 UTC,41.885729587,-87.625821329,"(41.885729587, -87.625821329)"
13062810,JG248363,2023-05-02 01:23:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,34,32,06,1176352.0,1900918.0,2023,2023-08-19 03:40:26.000000 UTC,41.883475491,-87.627876969,"(41.883475491, -87.627876969)"
13074799,JG262853,2023-05-16 02:25:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,34,32,06,1176352.0,1900927.0,2023,2023-08-19 03:40:26.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
8750958,HV426184,2012-08-11 05:40:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176352.0,1900927.0,2012,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
8742931,HV418596,2012-08-06 06:00:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2012,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
8763993,HV438828,2012-08-20 12:50:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176352.0,1900927.0,2012,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
8570128,HV244958,2012-04-16 06:00:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2012,2016-02-04 06:33:39.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
13191456,JG401333,2023-08-28 02:54:00.000000 UTC,002XX N DEARBORN ST,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,true,false,111,1,42,32,06,1175901.0,1901839.0,2023,2023-09-05 03:41:42.000000 UTC,41.886012928,-87.629505318,"(41.886012928, -87.629505318)"
13188991,JG397762,2023-08-25 08:35:00.000000 UTC,0000X E RANDOLPH ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176582.0,1901291.0,2023,2023-09-02 03:41:45.000000 UTC,41.884493832,-87.627021129,"(41.884493832, -87.627021129)"
12179511,JD383353,2020-09-29 04:08:00.000000 UTC,0000X E RANDOLPH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,42,32,06,1176593.0,1901291.0,2020,2020-10-06 03:40:49.000000 UTC,41.884493583,-87.626980736,"(41.884493583, -87.626980736)"
12136582,JD333461,2020-08-12 12:40:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2020,2021-05-05 03:40:14.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
12221892,JD432170,2020-11-15 03:34:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2020,2020-12-17 03:40:05.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
12228242,JD439554,2020-11-17 09:46:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2020,2020-12-17 03:40:05.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
12351372,JE212833,2021-04-28 10:58:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,42,32,06,1176338.0,1901346.0,2021,2021-05-05 03:41:09.000000 UTC,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
7698472,HS505433,2010-09-08 04:40:00.000000 UTC,001XX S CANAL ST,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,111,1,2,28,06,1173162.0,1899653.0,2010,2018-02-10 03:50:01.000000 UTC,41.880075611,-87.639628321,"(41.880075611, -87.639628321)"
10704556,HZ460679,2016-10-04 09:30:00.000000 UTC,001XX N STATE ST,0870,THEFT,POCKET-PICKING,STREET,false,false,111,1,42,32,06,1176329.0,1901689.0,2016,2018-02-10 03:50:01.000000 UTC,41.885591676,-87.627938154,"(41.885591676, -87.627938154)"
10856884,JA162331,2017-02-21 02:40:00.000000 UTC,001XX N MICHIGAN AVE,0870,THEFT,POCKET-PICKING,BANK,false,false,111,1,42,32,06,1177276.0,1901405.0,2017,2018-02-10 03:50:01.000000 UTC,41.884790951,-87.624469241,"(41.884790951, -87.624469241)"
4476486,HL776218,2005-11-14 05:00:00.000000 UTC,001XX N CANAL ST,0870,THEFT,POCKET-PICKING,STREET,false,false,111,1,42,28,06,1173100.0,1901376.0,2005,2018-02-28 03:56:25.000000 UTC,41.884805007,-87.639804849,"(41.884805007, -87.639804849)"
11590923,JC146062,2019-02-07 03:00:00.000000 UTC,0000X W WASHINGTON ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,false,false,111,1,42,32,06,1176147.0,1900823.0,2019,2019-02-14 04:11:10.000000 UTC,41.883219427,-87.6286326,"(41.883219427, -87.6286326)"
9977855,HY167235,2015-02-28 02:50:00.000000 UTC,001XX N STATE ST,0870,THEFT,POCKET-PICKING,RESTAURANT,false,false,111,1,42,32,06,1176330.0,1901657.0,2015,2018-02-10 03:50:01.000000 UTC,41.885503844,-87.627935448,"(41.885503844, -87.627935448)"
9978698,HY168349,2015-03-01 04:15:00.000000 UTC,001XX N MICHIGAN AVE,0870,THEFT,POCKET-PICKING,SIDEWALK,false,false,111,1,42,32,06,1177291.0,1901044.0,2015,2018-02-10 03:50:01.000000 UTC,41.883800008,-87.624425111,"(41.883800008, -87.624425111)"
9076947,HW221675,2013-04-05 02:45:00.000000 UTC,0000X E RANDOLPH ST,0870,THEFT,POCKET-PICKING,SIDEWALK,false,false,111,1,42,32,06,1176453.0,1901289.0,2013,2018-02-10 03:50:01.000000 UTC,41.884491256,-87.627494889,"(41.884491256, -87.627494889)"
12720881,JF268291,2022-06-03 05:30:00.000000 UTC,0000X E WACKER DR,0870,THEFT,POCKET-PICKING,RESTAURANT,false,false,111,1,42,32,06,1176429.0,1902142.0,2022,2023-01-03 03:40:27.000000 UTC,41.886832476,-87.627557257,"(41.886832476, -87.627557257)"
10340261,HY530310,2015-12-06 02:00:00.000000 UTC,0000X W WASHINGTON ST,0870,THEFT,POCKET-PICKING,SIDEWALK,false,false,111,1,42,32,06,1175800.0,1900817.0,2015,2018-02-10 03:50:01.000000 UTC,41.883210775,-87.629906972,"(41.883210775, -87.629906972)"
10524497,HZ266303,2016-05-15 07:15:00.000000 UTC,0000X E Randolph St,0870,THEFT,POCKET-PICKING,CTA TRAIN,false,false,111,1,42,32,06,,,2016,2016-05-22 03:54:30.000000 UTC,,,
10528300,HZ271020,2016-05-18 06:00:00.000000 UTC,0000X E RANDOLPH ST,0870,THEFT,POCKET-PICKING,CTA BUS,false,false,111,1,42,32,06,1177228.0,1901296.0,2016,2018-02-10 03:50:01.000000 UTC,41.884492937,-87.624648808,"(41.884492937, -87.624648808)"
10390136,HZ127269,2016-01-24 01:00:00.000000 UTC,0000X W RANDOLPH ST,0870,THEFT,POCKET-PICKING,RESTAURANT,false,false,111,1,42,32,06,1176157.0,1901285.0,2016,2018-02-10 03:50:01.000000 UTC,41.884486956,-87.628581948,"(41.884486956, -87.628581948)"
9426551,HW570066,2013-12-13 06:40:00.000000 UTC,0000X W WASHINGTON ST,0870,THEFT,POCKET-PICKING,OTHER,false,false,111,1,42,32,06,1175800.0,1900817.0,2013,2018-02-10 03:50:01.000000 UTC,41.883210775,-87.629906972,"(41.883210775, -87.629906972)"
3107460,HJ840782,2003-12-25 03:30:00.000000 UTC,002XX S CANAL ST,0870,THEFT,POCKET-PICKING,OTHER RAILROAD PROP / TRAIN DEPOT,false,false,111,1,2,28,06,1173177.0,1899260.0,2003,2018-02-28 03:56:25.000000 UTC,41.878996861,-87.639584908,"(41.878996861, -87.639584908)"
11234090,JB156752,2018-02-18 02:16:00.000000 UTC,0000X W LAKE ST,0870,THEFT,POCKET-PICKING,CTA PLATFORM,false,false,111,1,42,32,06,1175555.0,1901737.0,2018,2018-05-04 03:51:04.000000 UTC,41.885740814,-87.630778959,"(41.885740814, -87.630778959)"
11339787,JB296075,2018-06-06 05:35:00.000000 UTC,001XX N STATE ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,false,false,111,1,42,32,06,1176330.0,1901649.0,2018,2018-06-13 04:15:47.000000 UTC,41.885481891,-87.627935689,"(41.885481891, -87.627935689)"
11420038,JB401102,2018-08-19 12:30:00.000000 UTC,001XX N STATE ST,0870,THEFT,POCKET-PICKING,CTA STATION,false,false,111,1,42,32,06,1176330.0,1901649.0,2018,2018-08-26 04:00:33.000000 UTC,41.885481891,-87.627935689,"(41.885481891, -87.627935689)"
8371756,HT605225,2011-11-25 05:00:00.000000 UTC,005XX W WASHINGTON BLVD,0870,THEFT,POCKET-PICKING,OTHER,false,false,111,1,42,28,06,1172558.0,1900778.0,2011,2016-02-04 06:33:39.000000 UTC,41.88317606,-87.641812832,"(41.88317606, -87.641812832)"
9647031,HX297552,2014-06-09 06:00:00.000000 UTC,002XX N MICHIGAN AVE,0870,THEFT,POCKET-PICKING,SIDEWALK,false,false,111,1,42,32,06,1177257.0,1901911.0,2014,2018-02-10 03:50:01.000000 UTC,41.886179873,-87.624523664,"(41.886179873, -87.624523664)"
9456129,HX109008,2014-01-10 04:00:00.000000 UTC,002XX N STATE ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,false,false,111,1,42,32,06,1176320.0,1902041.0,2014,2016-02-04 06:33:39.000000 UTC,41.886557786,-87.627960578,"(41.886557786, -87.627960578)"
3771827,HL144185,2005-01-25 09:30:00.000000 UTC,001XX N WACKER DR,0870,THEFT,POCKET-PICKING,OTHER,false,false,111,1,42,32,06,1173848.0,1901372.0,2005,2018-02-28 03:56:25.000000 UTC,41.88477741,-87.637058225,"(41.88477741, -87.637058225)"
10565621,HZ313071,2016-06-18 01:10:00.000000 UTC,001XX N STATE ST,0870,THEFT,POCKET-PICKING,OTHER,false,false,111,1,42,32,06,1176352.0,1900918.0,2016,2018-02-10 03:50:01.000000 UTC,41.883475491,-87.627876969,"(41.883475491, -87.627876969)"
11941868,JD104534,2020-01-04 06:35:00.000000 UTC,002XX N STATE ST,0870,THEFT,POCKET-PICKING,CTA PLATFORM,false,false,111,1,42,32,06,1176327.0,1901797.0,2020,2020-01-11 03:40:52.000000 UTC,41.885888079,-87.627942238,"(41.885888079, -87.627942238)"
9702643,HX353361,2014-07-20 07:00:00.000000 UTC,0000X W WACKER DR,0870,THEFT,POCKET-PICKING,HOTEL/MOTEL,false,false,111,1,42,32,06,1176210.0,1902134.0,2014,2018-02-10 03:50:01.000000 UTC,41.886815464,-87.628361716,"(41.886815464, -87.628361716)"
2520180,HH863374,2002-12-28 02:05:00.000000 UTC,002XX S CANAL ST,0870,THEFT,POCKET-PICKING,OTHER RAILROAD PROP / TRAIN DEPOT,false,false,111,1,2,28,06,1173177.0,1899236.0,2002,2018-02-28 03:56:25.000000 UTC,41.878931004,-87.639585621,"(41.878931004, -87.639585621)"
7495969,HS297701,2010-05-08 03:00:00.000000 UTC,003XX S CANAL ST,0870,THEFT,POCKET-PICKING,STREET,false,false,111,1,2,28,06,1173192.0,1898701.0,2010,2018-02-10 03:50:01.000000 UTC,41.877462596,-87.639546424,"(41.877462596, -87.639546424)"
